"x","y"
"0","1"
"1","1"
"2","1"
"3","1"
"4","1"
"5","1"
"6","1"
"7","4.019073070727779"
"8","4.017759764185704"
"9","4.014238447525931"
"10","4.009134308160734"
"11","4.002666565083235"
"12","3.9960922386442776"
"13","3.9878394332939786"
"14","3.9806914233064936"
"15","3.9736885111946396"
"16","3.9648260054177955"
"17","3.9551584769198045"
"18","3.9437123658259883"
"19","3.9321186137906396"
"20","3.9200421071902602"
"21","3.9071207430340555"
"22","3.894525776682611"
"23","3.882122683579427"
"24","3.8641418541485164"
"25","3.8511522677049355"
"26","3.835658830555405"
"27","3.822551862592014"
"28","3.805675722443329"
"29","3.7899169632265717"
"30","3.76918825985509"
"31","3.7531990371215"
"32","3.726745718050066"
"33","3.7048644229459056"
"34","3.6775290450552562"
"35","3.6492657856093977"
"36","3.6188537185003073"
"37","3.5942387488030643"
"38","3.572067224107956"
"39","3.553692136561992"
"40","3.5357364822871347"
"41","3.520556725574581"
"42","3.49800152264941"
"43","3.4797994691831318"
"44","3.455950066509772"
"45","3.438093229276524"
"46","3.4184050412863973"
"47","3.401872283517218"
"48","3.3813627484775366"
"49","3.366709859818589"
"50","3.3491525423728814"
"51","3.3318000994530084"
"52","3.307702165833654"
"53","3.2838462554484216"
"54","3.2632439057605884"
"55","3.2366938890453394"
"56","3.214939688998692"
"57","3.1873684210526316"
"58","3.167700899782811"
"59","3.1394307643108412"
"60","3.114059667051261"
"61","3.0852620830496935"
"62","3.0489781536293163"
"63","3.0067703568161024"
"64","2.969128787878788"
"65","2.926594700686948"
"66","2.8776639344262294"
"67","2.820793140407288"
"68","2.7650481091966883"
"69","2.704"
"70","2.6391701654729562"
"71","2.5815566401232983"
"72","2.5312081435842484"
"73","2.480656832730309"
"74","2.4281984334203655"
"75","2.3779122541603632"
"76","2.3341716441370637"
"77","2.294348252205162"
"78","2.2497455039022736"
"79","2.205861581920904"
"80","2.1670345842531273"
"81","2.1205374280230327"
"82","2.0755697720911637"
"83","2.027049521431544"
"84","1.9683297180043384"
"85","1.9094186570527265"
"86","1.8524208566108007"
"87","1.7924528301886793"
"88","1.738345864661654"
"89","1.692228512609367"
"90","1.6575197889182058"
"91","1.6130790190735695"
"92","1.5730274202574146"
"93","1.55031267765776"
"94","1.5365005793742759"
"95","1.5206124852767962"
"96","1.511044776119403"
"97","1.5018203883495145"
"98","1.4950738916256157"
"99","1.4934742075823493"
"100","1.4861635220125786"
"101","1.479259731971921"
"102","1.4806701030927836"
"103","1.4738903394255876"
"104","1.465643762508339"
"105","1.4576844955991874"
"106","1.4481327800829875"
"107","1.4397463002114166"
"108","1.4356223175965666"
"109","1.431159420289855"
"110","1.4246877296105804"
"111","1.4187779433681074"
"112","1.4088145896656534"
"113","1.4010861132660977"
"114","1.3933910306845003"
"115","1.3847389558232932"
"116","1.37987012987013"
"117","1.3741776315789473"
"118","1.3735440931780365"
"119","1.3650126156433977"
"120","1.3582978723404255"
"121","1.3565292096219932"
"122","1.353913043478261"
"123","1.3483642793987622"
"124","1.3475935828877006"
"125","1.3439201451905627"
"126","1.3465437788018433"
"127","1.3429906542056074"
"128","1.341209829867675"
"129","1.338771593090211"
"130","1.3362658846529814"
"131","1.3333333333333333"
"132","1.3319959879638916"
"133","1.326219512195122"
"134","1.323013415892673"
"135","1.3206751054852321"
"136","1.3164693218514532"
"137","1.310915104740904"
"138","1.303811659192825"
"139","1.2989690721649485"
"140","1.2910798122065728"
"141","1.2865707434052758"
"142","1.2837837837837838"
"143","1.2765957446808511"
"144","1.2692307692307692"
"145","1.2632275132275133"
"146","1.2557510148849798"
"147","1.2534435261707988"
"148","1.25"
"149","1.2485795454545454"
"150","1.2471098265895955"
"151","1.2419354838709677"
"152","1.237593984962406"
"153","1.2355623100303952"
"154","1.2284820031298904"
"155","1.2231139646869984"
"156","1.2092257001647446"
"157","1.1989881956155144"
"158","1.1868512110726643"
"159","1.1811722912966252"
"160","1.1684782608695652"
"161","1.154981549815498"
"162","1.142314990512334"
"163","1.1320388349514563"
"164","1.120792079207921"
"165","1.1120162932790223"
"166","1.0981210855949897"
"167","1.0932203389830508"
"168","1.0881720430107527"
"169","1.0728476821192052"
"170","1.0625"
"171","1.0547945205479452"
"172","1.0422535211267605"
"173","1.0332541567695963"
"174","1.0240384615384615"
"175","1.0241545893719808"
"176","1.0147058823529411"
"177","1.0124069478908189"
"178","1"
"179","1"
"180","1"
"181","1"
"182","1"
"183","1"
"184","1"
"185","1"
"186","1"
"187","1"
"188","1"
"189","1"
"190","1"
"191","1"
"192","1"
"193","1"
"194","1"
"195","1"
"196","1"
"197","1"
"198","1"
"199","1"
"200","1"
"201","1"
"202","1"
"203","1"
"204","1"
"205","1"
"206","1"
"207","1"
"208","1"
"209","1"
"210","1"
"211","1"
"212","1"
"213","1"
"214","1"
"215","1"
"216","1"
"217","1"
"218","1"
"219","1"
"220","1"
"221","1"
"222","1"
"223","1"
"224","1"
"225","1"
"226","1"
"227","1"
"228","1"
"229","1"
"230","1"
"231","1"
"232","1"
"233","1"
"234","1"
"235","1"
"236","1"
"237","1"
"238","1"
"239","1"
"240","1"
"241","1"
"242","1"
"243","1"
"244","1"
"245","1"
"246","1"
"247","1"
"248","1"
"249","1"
"250","1"
"251","1"
"252","1"
"253","1"
"254","1"
"255","1"
"256","1"
"257","1"
"258","1"
"259","1"
"260","1"
"261","1"
"262","1"
"263","1"
"264","1"
"265","1"
"266","1"
"267","1"
"268","1"
"269","1"
"270","1"
"271","1"
"272","1"
"273","1"
"274","1"
"275","1"
"276","1"
"277","1"
"278","1"
"279","1"
"280","1"
"281","1"
"282","1"
"283","1"
"284","1"
"285","1"
"286","1"
"287","1"
"288","1"
"289","1"
"290","1"
"291","1"
"292","1"
"293","1"
"294","1"
"295","1"
"296","1"
"297","1"
"298","1"
"299","1"
"300","1"
"301","1"
"302","1"
"303","1"
"304","1"
"305","1"
"306","1"
"307","1"
"308","1"
"309","1"
"310","1"
"311","1"
"312","1"
"313","1"
"314","1"
"315","1"
"316","1"
"317","1"
"318","1"
"319","1"
"320","1"
"321","1"
"322","1"
"323","1"
"324","1"
"325","1"
"326","1"
"327","1"
"328","1"
"329","1"
"330","1"
"331","1"
"332","1"
"333","1"
"334","1"
"335","1"
"336","1"
"337","1"
"338","1"
"339","1"
"340","1"
"341","1"
"342","1"
"343","1"
"344","1"
"345","1"
"346","1"
"347","1"
"348","1"
"349","1"
"350","1"
"351","1"
"352","1"
